"Trib" "CalYr" "RunYr" "Week" "ua" "us" "Spr_Stage" "Spr_Sz" "Rel1" "Recap1" "Rel_Sz" "Effort" "mr_flow" "catch_flow" "rel_origin" "rel_daynight"
"battle creek_ubc" 2009 2009 19 14 10 Smolt 77.5 NA NA NA 167.85 NA 609.714285714286 NA NA
"battle creek_ubc" 2009 2009 20 14 9 Smolt 69.0333333333333 NA NA NA 165.71 NA 458.571428571429 NA NA
"battle creek_ubc" 2009 2009 21 4 4 NA NA NA NA NA 118.03 NA 429.857142857143 NA NA
"battle creek_ubc" 2009 2009 22 0 0 NA NA NA NA NA 117.17 NA 390 NA NA
"battle creek_ubc" 2009 2009 23 0 0 NA NA NA NA NA 120.4 NA 407.857142857143 NA NA
"battle creek_ubc" 2009 2009 24 0 0 NA NA NA NA NA 119.31 NA 364.142857142857 NA NA
"battle creek_ubc" 2009 2009 25 0 0 NA NA NA NA NA 124.03 NA 321.285714285714 NA NA
"battle creek_ubc" 2009 2009 26 0 0 NA NA NA NA NA 133.74 NA 299 NA NA
"battle creek_ubc" 2009 2010 40 NA NA NA NA NA NA NA 0 NA 265.428571428571 NA NA
"battle creek_ubc" 2009 2010 41 NA NA NA NA NA NA NA 0 NA 244.285714285714 NA NA
"battle creek_ubc" 2009 2010 42 NA NA NA NA NA NA NA 0 NA 232.571428571429 NA NA
"battle creek_ubc" 2009 2010 43 NA NA NA NA NA NA NA 0 NA 226.857142857143 NA NA
"battle creek_ubc" 2009 2010 44 NA NA NA NA NA NA NA 0 NA 220.142857142857 NA NA
"battle creek_ubc" 2009 2010 45 NA NA NA NA NA NA NA 0 NA 227.285714285714 NA NA
"battle creek_ubc" 2009 2010 46 NA NA NA NA NA NA NA 0 NA 216.714285714286 NA NA
"battle creek_ubc" 2009 2010 47 0 0 NA NA NA NA NA 43.02 NA 208.285714285714 NA NA
"battle creek_ubc" 2009 2010 48 0 0 NA NA NA NA NA 95.92 NA 205.142857142857 NA NA
"battle creek_ubc" 2009 2010 49 0 0 NA NA NA NA NA 120.13 NA 192.428571428571 NA NA
"battle creek_ubc" 2009 2010 50 74 74 Fry 34.9230769230769 NA NA NA 167.3 NA 200 NA NA
"battle creek_ubc" 2009 2010 51 1067 1067 Fry 33.2444444444444 NA NA NA 168.4 NA 211.142857142857 NA NA
"battle creek_ubc" 2009 2010 52 154 154 Fry 35.2727272727273 NA NA NA 167.77 NA 202.714285714286 NA NA
"battle creek_ubc" 2009 2010 53 2 2 Fry 34.5 NA NA NA 23.61 NA 203.857142857143 NA NA
"battle creek_ubc" 2010 2010 1 569 569 Fry 34.84375 1511 74 38 171.3 267 242.857142857143 hatchery NA
"battle creek_ubc" 2010 2010 2 3562 3562 Fry 37.1666666666667 516 47 37 164.71 247 430 natural NA
"battle creek_ubc" 2010 2010 3 1297 1297 NA NA NA NA NA 123.05 NA 1043.14285714286 NA NA
"battle creek_ubc" 2010 2010 4 551 551 NA NA 505 47 37 114.35 906 869.142857142857 natural NA
"battle creek_ubc" 2010 2010 5 198 198 Smolt 48.7884615384615 1008 40 37 171.34 575 720.571428571429 natural NA
"battle creek_ubc" 2010 2010 6 114 114 NA NA 846 26 37 130.53 723 551 natural NA
"battle creek_ubc" 2010 2010 7 48 48 Fry 42.1907894736842 1012 99 37 165.14 482 447 natural NA
"battle creek_ubc" 2010 2010 8 13 13 NA NA 1394 173 36 164.9 404 612.857142857143 natural NA
"battle creek_ubc" 2010 2010 9 6 4 NA NA NA NA NA 142.33 NA 564.714285714286 NA NA
"battle creek_ubc" 2010 2010 10 16 9 Smolt 65.7857142857143 NA NA NA 166.2 NA 498.142857142857 NA NA
"battle creek_ubc" 2010 2010 11 24 21 NA NA NA NA NA 140.99 NA 430.428571428571 NA NA
"battle creek_ubc" 2010 2010 12 31 13 Smolt 69.0333333333333 NA NA NA 168.06 NA 432.285714285714 NA NA
"battle creek_ubc" 2010 2010 13 44 16 Yearling 84.1666666666667 NA NA NA 169.75 NA 484.428571428571 NA NA
"battle creek_ubc" 2010 2010 14 54 47 NA NA NA NA NA 166.02 NA 440.571428571429 NA NA
"battle creek_ubc" 2010 2010 15 33 31 NA NA NA NA NA 143.8 NA 470.428571428571 NA NA
"battle creek_ubc" 2010 2010 16 95 94 Smolt 84.0886363636364 NA NA NA 167.81 NA 682.142857142857 NA NA
"battle creek_ubc" 2010 2010 17 101 101 NA NA NA NA NA 153.2 NA 674.857142857143 NA NA
"battle creek_ubc" 2010 2010 18 98 96 Smolt 86.6 NA NA NA 167.89 NA 563.142857142857 NA NA
"battle creek_ubc" 2010 2010 19 46 45 Smolt 83.051724137931 NA NA NA 174.04 NA 542.428571428571 NA NA
"battle creek_ubc" 2010 2010 20 21 21 Smolt 87.65 NA NA NA 168.83 NA 598.285714285714 NA NA
"battle creek_ubc" 2010 2010 21 16 16 Smolt 81.2692307692308 NA NA NA 167.74 NA 508.428571428571 NA NA
"battle creek_ubc" 2010 2010 22 25 25 Smolt 90.1818181818182 NA NA NA 168.21 NA 658.142857142857 NA NA
"battle creek_ubc" 2010 2010 23 26 26 Smolt 95.0869565217391 NA NA NA 167.35 NA 705.857142857143 NA NA
"battle creek_ubc" 2010 2010 24 1 1 Smolt 98 NA NA NA 168.47 NA 595.285714285714 NA NA
"battle creek_ubc" 2010 2010 25 1 1 Smolt 67 NA NA NA 169.25 NA 533.285714285714 NA NA
"battle creek_ubc" 2010 2010 26 0 0 NA NA NA NA NA 166.11 NA 505.285714285714 NA NA
"battle creek_ubc" 2010 2011 40 NA NA NA NA NA NA NA 0 NA 442.285714285714 NA NA
"battle creek_ubc" 2010 2011 41 NA NA NA NA NA NA NA 0 NA 391.142857142857 NA NA
"battle creek_ubc" 2010 2011 42 NA NA NA NA NA NA NA 0 NA 332.714285714286 NA NA
"battle creek_ubc" 2010 2011 43 NA NA NA NA NA NA NA 0 NA 284.428571428571 NA NA
"battle creek_ubc" 2010 2011 44 NA NA NA NA NA NA NA 0 NA 254.857142857143 NA NA
"battle creek_ubc" 2010 2011 45 NA NA NA NA NA NA NA 0 NA 241.571428571429 NA NA
"battle creek_ubc" 2010 2011 46 NA NA NA NA NA NA NA 0 NA 226 NA NA
"battle creek_ubc" 2010 2011 47 NA NA NA NA NA NA NA 0 NA 218.142857142857 NA NA
"battle creek_ubc" 2010 2011 48 52 52 NA NA NA NA NA 49.49 NA 214.857142857143 NA NA
"battle creek_ubc" 2010 2011 49 215 215 NA NA NA NA NA 149.22 NA 223.714285714286 NA NA
"battle creek_ubc" 2010 2011 50 88 88 NA NA NA NA NA 141.95 NA 213 NA NA
"battle creek_ubc" 2010 2011 51 124 124 NA NA NA NA NA 136.58 NA 216.142857142857 NA NA
"battle creek_ubc" 2010 2011 52 756 756 NA NA NA NA NA 120.63 NA 210.857142857143 NA NA
"battle creek_ubc" 2010 2011 53 47 47 Fry 34.5 NA NA NA 25.41 NA 230 NA NA
"battle creek_ubc" 2011 2011 1 493 493 Fry 35 NA NA NA 167.22 NA 449.714285714286 NA NA
"battle creek_ubc" 2011 2011 2 706 706 Fry 35.3191489361702 1018 70 37 168.09 391 459.857142857143 hatchery NA
"battle creek_ubc" 2011 2011 3 875 875 Fry 35.7966101694915 746 39 37.5 167.71 451 430.285714285714 mixed NA
"battle creek_ubc" 2011 2011 4 383 383 Fry 35.8571428571429 1555 132 36.5 167.76 413.5 391.428571428571 mixed NA
"battle creek_ubc" 2011 2011 5 254 254 Fry 37.8815789473684 2010 159 37 167.86 390.5 371.714285714286 mixed NA
"battle creek_ubc" 2011 2011 6 50 50 Smolt 45.425 995 69 38.5 168.46 364 360.571428571429 mixed NA
"battle creek_ubc" 2011 2011 7 36 36 NA NA NA NA NA 135.99 NA 605.428571428571 NA NA
"battle creek_ubc" 2011 2011 8 23 23 Smolt 48.9030303030303 987 46 38 168 675 491.428571428571 mixed NA
"battle creek_ubc" 2011 2011 9 25 25 Smolt 48.0083333333333 1123 72 37.5 167.91 409 627.714285714286 mixed NA
"battle creek_ubc" 2011 2011 10 21 21 NA NA 995 52 39.5 168.42 517 801 mixed NA
"battle creek_ubc" 2011 2011 11 2 2 Smolt 64.5 NA NA NA 134.74 NA 1239.71428571429 NA NA
"battle creek_ubc" 2011 2011 12 3 3 NA NA NA NA NA 46.56 NA 1079.57142857143 NA NA
"battle creek_ubc" 2011 2011 13 10 10 Smolt 65.4285714285714 NA NA NA 102.18 NA 854.714285714286 NA NA
"battle creek_ubc" 2011 2011 14 15 15 Smolt 66.0892857142857 NA NA NA 172.85 NA 754.571428571429 NA NA
"battle creek_ubc" 2011 2011 15 49 48 Smolt 76.7090643274854 NA NA NA 144.16 NA 645.857142857143 NA NA
"battle creek_ubc" 2011 2011 16 126 124 Smolt 70.9242424242424 NA NA NA 168.44 NA 1045.28571428571 NA NA
"battle creek_ubc" 2011 2011 17 156 154 Smolt 71.3290511606942 NA NA NA 167.47 NA 863.142857142857 NA NA
"battle creek_ubc" 2011 2011 18 203 195 Smolt 71.7152564102564 NA NA NA 168.33 NA 836.428571428571 NA NA
"battle creek_ubc" 2011 2011 19 225 225 Smolt 73.9554961378491 NA NA NA 167.67 NA 863.714285714286 NA NA
"battle creek_ubc" 2011 2011 20 148 148 Smolt 83.864010989011 NA NA NA 168.25 NA 952.714285714286 NA NA
"battle creek_ubc" 2011 2011 21 77 77 Smolt 86.2033898305085 NA NA NA 167.52 NA 876 NA NA
"battle creek_ubc" 2011 2011 22 27 27 Smolt 91.2 NA NA NA 168.5 NA 779.714285714286 NA NA
"battle creek_ubc" 2011 2011 23 19 19 Smolt 87.5166666666667 NA NA NA 167.34 NA 969 NA NA
"battle creek_ubc" 2011 2011 24 13 12 Smolt 82.7 NA NA NA 168.63 NA 977.285714285714 NA NA
"battle creek_ubc" 2011 2011 25 11 9 Smolt 81 NA NA NA 167.72 NA 958.428571428571 NA NA
"battle creek_ubc" 2011 2011 26 3 3 Smolt 85.75 NA NA NA 144.48 NA 880.714285714286 NA NA
"battle creek_ubc" 2011 2012 40 NA NA NA NA NA NA NA 0 NA 779.571428571429 NA NA
"battle creek_ubc" 2011 2012 41 NA NA NA NA NA NA NA 0 NA 634.571428571429 NA NA
"battle creek_ubc" 2011 2012 42 NA NA NA NA NA NA NA 0 NA 545.571428571429 NA NA
"battle creek_ubc" 2011 2012 43 NA NA NA NA NA NA NA 0 NA 483 NA NA
"battle creek_ubc" 2011 2012 44 NA NA NA NA NA NA NA 0 NA 440.714285714286 NA NA
"battle creek_ubc" 2011 2012 45 NA NA NA NA NA NA NA 0 NA 402.142857142857 NA NA
"battle creek_ubc" 2011 2012 46 NA NA NA NA NA NA NA 0 NA 369.714285714286 NA NA
"battle creek_ubc" 2011 2012 47 NA NA NA NA NA NA NA 0 NA 338.714285714286 NA NA
"battle creek_ubc" 2011 2012 48 0 0 NA NA NA NA NA 118.91 NA 320.571428571429 NA NA
"battle creek_ubc" 2011 2012 49 5 4 Fry 35.5 NA NA NA 168.55 NA 290 NA NA
"battle creek_ubc" 2011 2012 50 8 8 Fry 34.5 NA NA NA 169.98 NA 282 NA NA
"battle creek_ubc" 2011 2012 51 137 137 Fry 35.2608695652174 NA NA NA 166.11 NA 265.142857142857 NA NA
"battle creek_ubc" 2011 2012 52 738 738 NA NA NA NA NA 30.77 NA 265.857142857143 NA NA
"battle creek_ubc" 2011 2012 53 674 674 Fry 35.4444444444444 NA NA NA 22.95 NA 329 NA NA
"battle creek_ubc" 2012 2012 1 788 788 Fry 36.2307692307692 NA NA NA 161.61 NA 281.25 NA NA
"battle creek_ubc" 2012 2012 2 284 284 NA NA 625 61 36 168.17 244 243.571428571429 natural NA
"battle creek_ubc" 2012 2012 3 1015 1015 NA NA 383 37 36 177.01 231 537 natural NA
"battle creek_ubc" 2012 2012 4 1203 1202 NA NA 1217 107 35 159.78 1162.4 614 natural NA
"battle creek_ubc" 2012 2012 5 117 117 Fry 41.4907407407407 1229 173 36 167.7 329 319.142857142857 natural NA
"battle creek_ubc" 2012 2012 6 13 13 Fry 42.375 655 63 37 167.89 305 309 natural NA
"battle creek_ubc" 2012 2012 7 12 12 Smolt 45.2222222222222 607 56 36.5 168.3 502 345.285714285714 natural NA
"battle creek_ubc" 2012 2012 8 4 4 Smolt 53 602 75 36.5 167.97 301 295 natural NA
"battle creek_ubc" 2012 2012 9 2 2 Smolt 57 620 46 35.5 168.04 287 294.142857142857 natural NA
"battle creek_ubc" 2012 2012 10 31 31 NA NA 590 55 35 168.76 298 295.571428571429 natural NA
"battle creek_ubc" 2012 2012 11 18 18 NA NA NA NA NA 68.38 NA 793.428571428571 NA NA
"battle creek_ubc" 2012 2012 12 19 19 NA NA 496 23 36.5 144.63 591 555.571428571429 natural NA
"battle creek_ubc" 2012 2012 13 43 43 NA NA NA NA NA 90.64 NA 901.571428571429 NA NA
"battle creek_ubc" 2012 2012 14 68 68 Smolt 76.2638888888889 NA NA NA 143.41 NA 584.428571428571 NA NA
"battle creek_ubc" 2012 2012 15 34 34 Smolt 78.2608695652174 NA NA NA 167.55 NA 693.571428571429 NA NA
"battle creek_ubc" 2012 2012 16 32 32 Smolt 85.8304347826087 NA NA NA 168.66 NA 571.571428571429 NA NA
"battle creek_ubc" 2012 2012 17 154 153 Smolt 84.0524193548387 NA NA NA 167.66 NA 823.285714285714 NA NA
"battle creek_ubc" 2012 2012 18 46 42 Smolt 83.6363636363636 NA NA NA 168 NA 612.714285714286 NA NA
"battle creek_ubc" 2012 2012 19 8 8 Smolt 91.125 NA NA NA 167.49 NA 511.142857142857 NA NA
"battle creek_ubc" 2012 2012 20 4 4 Smolt 95.3333333333333 NA NA NA 168.25 NA 528.428571428571 NA NA
"battle creek_ubc" 2012 2012 21 5 2 Yearling 104.5 NA NA NA 167.83 NA 452.714285714286 NA NA
"battle creek_ubc" 2012 2012 22 2 1 Smolt 57 NA NA NA 167.58 NA 397.571428571429 NA NA
"battle creek_ubc" 2012 2012 23 0 0 NA NA NA NA NA 167.94 NA 420.285714285714 NA NA
"battle creek_ubc" 2012 2012 24 1 1 Smolt 60 NA NA NA 168.42 NA 337.714285714286 NA NA
"battle creek_ubc" 2012 2012 25 0 0 NA NA NA NA NA 161.99 NA 326 NA NA
"battle creek_ubc" 2012 2012 26 0 0 NA NA NA NA NA 168.16 NA 293.571428571429 NA NA
"battle creek_ubc" 2012 2013 40 NA NA NA NA NA NA NA 0 NA 268 NA NA
"battle creek_ubc" 2012 2013 41 NA NA NA NA NA NA NA 0 NA 240 NA NA
"battle creek_ubc" 2012 2013 42 NA NA NA NA NA NA NA 0 NA 228.714285714286 NA NA
"battle creek_ubc" 2012 2013 43 NA NA NA NA NA NA NA 0 NA 207.714285714286 NA NA
"battle creek_ubc" 2012 2013 44 NA NA NA NA NA NA NA 0 NA 197 NA NA
"battle creek_ubc" 2012 2013 45 0 0 NA NA NA NA NA 16.52 NA 198.714285714286 NA NA
"battle creek_ubc" 2012 2013 46 1 1 Fry 33 NA NA NA 88.68 NA 190.571428571429 NA NA
"battle creek_ubc" 2012 2013 47 25 25 NA NA NA NA NA 148.85 NA 202.571428571429 NA NA
"battle creek_ubc" 2012 2013 48 131 130 NA NA NA NA NA 95.75 NA 203.428571428571 NA NA
"battle creek_ubc" 2012 2013 49 210 210 NA NA NA NA NA 168 NA 206.142857142857 NA NA
"battle creek_ubc" 2012 2013 50 368 368 Fry 33.3192640692641 NA NA NA 168.17 NA 208.142857142857 NA NA
"battle creek_ubc" 2012 2013 51 472 472 NA NA NA NA NA 117.6 NA 209.857142857143 NA NA
"battle creek_ubc" 2012 2013 52 674 674 NA NA NA NA NA 38.73 NA 214.142857142857 NA NA
"battle creek_ubc" 2012 2013 53 205 205 Fry 34.4666666666667 NA NA NA 50.98 NA 215.714285714286 NA NA
"battle creek_ubc" 2013 2013 1 1119 1119 Fry 33.4435483870968 NA NA NA 175.62 NA 393.25 NA NA
"battle creek_ubc" 2013 2013 2 803 803 Fry 32.9428571428571 NA NA NA 166.39 NA 419.571428571429 NA NA
"battle creek_ubc" 2013 2013 3 424 424 Fry 34.22 NA NA NA 167.28 NA 391.714285714286 NA NA
"battle creek_ubc" 2013 2013 4 276 276 Fry 35.0344827586207 406 31 35.5 156.18 382 446.714285714286 natural NA
"battle creek_ubc" 2013 2013 5 75 75 Fry 34.6521739130435 373 29 36 176.66 470 443.428571428571 natural NA
"battle creek_ubc" 2013 2013 6 109 109 Fry 36.8181818181818 509 30 36.5 167.79 430 429.142857142857 natural NA
"battle creek_ubc" 2013 2013 7 15 15 Fry 36.3333333333333 388 18 37 165.67 407 399.571428571429 natural NA
"battle creek_ubc" 2013 2013 8 2 2 Fry 41.5 351 38 36.5 168.66 408 390 natural NA
"battle creek_ubc" 2013 2013 9 4 4 Smolt 48.8333333333333 345 25 37 163.36 379 378.428571428571 natural NA
"battle creek_ubc" 2013 2013 10 3 3 Smolt 59.25 NA NA NA 175.32 NA 399.857142857143 NA NA
"battle creek_ubc" 2013 2013 11 3 3 Smolt 61.3333333333333 NA NA NA 164.95 NA 401.285714285714 NA NA
"battle creek_ubc" 2013 2013 12 26 26 NA NA NA NA NA 163.41 NA 476.714285714286 NA NA
"battle creek_ubc" 2013 2013 13 52 52 Yearling 81.32875 NA NA NA 169.14 NA 460.857142857143 NA NA
"battle creek_ubc" 2013 2013 14 59 58 Yearling 85.173835125448 NA NA NA 168.11 NA 564 NA NA
"battle creek_ubc" 2013 2013 15 73 72 NA NA NA NA NA 172.98 NA 504.428571428571 NA NA
"battle creek_ubc" 2013 2013 16 79 79 Smolt 82.814465408805 NA NA NA 165.72 NA 408.571428571429 NA NA
"battle creek_ubc" 2013 2013 17 29 26 Smolt 89.6127450980392 NA NA NA 168.77 NA 369.142857142857 NA NA
"battle creek_ubc" 2013 2013 18 10 9 Smolt 81.5 NA NA NA 163.98 NA 354.428571428571 NA NA
"battle creek_ubc" 2013 2013 19 3 3 Smolt 94 NA NA NA 167.88 NA 356.857142857143 NA NA
"battle creek_ubc" 2013 2013 20 42 42 NA NA NA NA NA 167.9 NA 364.428571428571 NA NA
"battle creek_ubc" 2013 2013 21 6 6 Smolt 66 NA NA NA 167.9 NA 303.285714285714 NA NA
"battle creek_ubc" 2013 2013 22 9 9 Smolt 72.6666666666667 NA NA NA 168.42 NA 303.714285714286 NA NA
"battle creek_ubc" 2013 2013 23 1 1 Smolt 77 NA NA NA 171.13 NA 286.428571428571 NA NA
"battle creek_ubc" 2013 2013 24 1 1 Smolt 83 NA NA NA 164.46 NA 265.428571428571 NA NA
"battle creek_ubc" 2013 2013 25 1 1 Smolt 81 NA NA NA 167.84 NA 240.714285714286 NA NA
"battle creek_ubc" 2013 2013 26 2 2 Smolt 91 NA NA NA 143.8 NA 256 NA NA
"battle creek_ubc" 2013 2014 40 NA NA NA NA NA NA NA 0 NA 229.142857142857 NA NA
"battle creek_ubc" 2013 2014 41 NA NA NA NA NA NA NA 0 NA 223.714285714286 NA NA
"battle creek_ubc" 2013 2014 42 NA NA NA NA NA NA NA 0 NA 223.714285714286 NA NA
"battle creek_ubc" 2013 2014 43 NA NA NA NA NA NA NA 0 NA 214.857142857143 NA NA
"battle creek_ubc" 2013 2014 44 NA NA NA NA NA NA NA 0 NA 207.857142857143 NA NA
"battle creek_ubc" 2013 2014 45 0 0 NA NA NA NA NA 140.13 NA 209.428571428571 NA NA
"battle creek_ubc" 2013 2014 46 0 0 NA NA NA NA NA 166.53 NA 207.142857142857 NA NA
"battle creek_ubc" 2013 2014 47 6 6 Fry 34.4 NA NA NA 170.4 NA 204.857142857143 NA NA
"battle creek_ubc" 2013 2014 48 15 15 Fry 33.6363636363636 NA NA NA 171.37 NA 200.428571428571 NA NA
"battle creek_ubc" 2013 2014 49 9 9 NA NA NA NA NA 164.02 NA 198 NA NA
"battle creek_ubc" 2013 2014 50 37 37 Fry 34.5833333333333 NA NA NA 166.28 NA 199.571428571429 NA NA
"battle creek_ubc" 2013 2014 51 222 222 NA NA NA NA NA 172.97 NA 205 NA NA
"battle creek_ubc" 2013 2014 52 902 902 Fry 34.4150943396226 NA NA NA 163.16 NA 200.714285714286 NA NA
"battle creek_ubc" 2013 2014 53 172 172 Fry 34.8571428571429 NA NA NA 23.71 NA 203.428571428571 NA NA
"battle creek_ubc" 2014 2014 1 1613 1612 Fry 35.6071428571429 NA NA NA 167.99 NA 315.125 NA NA
"battle creek_ubc" 2014 2014 2 1207 1207 Fry 35.4166666666667 NA NA NA 168.43 NA 215.428571428571 NA NA
"battle creek_ubc" 2014 2014 3 433 433 Fry 37.3235294117647 NA NA NA 171.49 NA 211.714285714286 NA NA
"battle creek_ubc" 2014 2014 4 700 700 Fry 35.4893617021277 NA NA NA 168.15 NA 205.428571428571 NA NA
"battle creek_ubc" 2014 2014 5 331 331 Fry 44.4166666666667 980 108 37 169.86 211 215.142857142857 natural NA
"battle creek_ubc" 2014 2014 6 1368 1368 NA NA NA NA NA 149.03 NA 355.285714285714 NA NA
"battle creek_ubc" 2014 2014 7 211 210 Smolt 48.6112460638776 NA NA NA 173.57 NA 476.285714285714 NA NA
"battle creek_ubc" 2014 2014 8 268 266 Smolt 54.4869047619048 536 41 37 168.07 288 275.714285714286 natural NA
"battle creek_ubc" 2014 2014 9 63 62 Smolt 55.9388461538462 NA NA NA 151.11 NA 399.428571428571 NA NA
"battle creek_ubc" 2014 2014 10 45 44 NA NA NA NA NA 116.4 NA 651.285714285714 NA NA
"battle creek_ubc" 2014 2014 11 48 48 Smolt 62.4828282828283 NA NA NA 158.28 NA 874.285714285714 NA NA
"battle creek_ubc" 2014 2014 12 176 176 NA NA NA NA NA 115.27 NA 305.571428571429 NA NA
"battle creek_ubc" 2014 2014 13 51 51 NA NA NA NA NA 113.53 NA 481.714285714286 NA NA
"battle creek_ubc" 2014 2014 14 70 28 NA NA NA NA NA 117.69 NA 494.714285714286 NA NA
"battle creek_ubc" 2014 2014 15 101 74 NA NA NA NA NA 120.9 NA 356.714285714286 NA NA
"battle creek_ubc" 2014 2014 16 107 94 NA NA NA NA NA 122.3 NA 314.142857142857 NA NA
"battle creek_ubc" 2014 2014 17 79 64 Smolt 80.5106382978723 NA NA NA 168.16 NA 312 NA NA
"battle creek_ubc" 2014 2014 18 71 14 NA NA NA NA NA 119.32 NA 276.857142857143 NA NA
"battle creek_ubc" 2014 2014 19 25 19 NA NA NA NA NA 119.68 NA 278 NA NA
"battle creek_ubc" 2014 2014 20 19 17 NA NA NA NA NA 119.01 NA 260.285714285714 NA NA
"battle creek_ubc" 2014 2014 21 20 20 NA NA NA NA NA 118.9 NA 267.285714285714 NA NA
"battle creek_ubc" 2014 2014 22 5 5 NA NA NA NA NA 118.58 NA 263.714285714286 NA NA
"battle creek_ubc" 2014 2014 23 1 1 Smolt 82 NA NA NA 119.31 NA 242.428571428571 NA NA
"battle creek_ubc" 2014 2014 24 0 0 NA NA NA NA NA 119.44 NA 242 NA NA
"battle creek_ubc" 2014 2014 25 0 0 NA NA NA NA NA 120.02 NA 233.142857142857 NA NA
"battle creek_ubc" 2014 2014 26 0 0 NA NA NA NA NA 151.31 NA 219.857142857143 NA NA
"battle creek_ubc" 2014 2015 40 NA NA NA NA NA NA NA 0 NA 209.142857142857 NA NA
"battle creek_ubc" 2014 2015 41 NA NA NA NA NA NA NA 0 NA 216.714285714286 NA NA
"battle creek_ubc" 2014 2015 42 NA NA NA NA NA NA NA 0 NA 197 NA NA
"battle creek_ubc" 2014 2015 43 NA NA NA NA NA NA NA 0 NA 197.285714285714 NA NA
"battle creek_ubc" 2014 2015 44 NA NA NA NA NA NA NA 0 NA 190.571428571429 NA NA
"battle creek_ubc" 2014 2015 45 NA NA NA NA NA NA NA 0 NA 205.714285714286 NA NA
"battle creek_ubc" 2014 2015 46 0 0 NA NA NA NA NA 46.61 NA 189.571428571429 NA NA
"battle creek_ubc" 2014 2015 47 1 1 Fry 31 NA NA NA 123.27 NA 183.428571428571 NA NA
"battle creek_ubc" 2014 2015 48 0 0 NA NA NA NA NA 118.4 NA 179 NA NA
"battle creek_ubc" 2014 2015 49 NA NA NA NA NA NA NA 0 NA 183.571428571429 NA NA
"battle creek_ubc" 2014 2015 50 NA NA NA NA NA NA NA 0 NA 184.571428571429 NA NA
"battle creek_ubc" 2014 2015 51 NA NA NA NA NA NA NA 0 NA 193.142857142857 NA NA
"battle creek_ubc" 2014 2015 52 NA NA NA NA NA NA NA 0 NA 205.714285714286 NA NA
"battle creek_ubc" 2014 2015 53 NA NA NA NA NA NA NA 0 NA 197.857142857143 NA NA
"battle creek_ubc" 2015 2015 1 NA NA NA NA NA NA NA 0 NA 433 NA NA
"battle creek_ubc" 2015 2015 2 11 11 Fry 34 NA NA NA 49.09 NA 394.571428571429 NA NA
"battle creek_ubc" 2015 2015 3 20 20 NA NA NA NA NA 110.46 NA 367 NA NA
"battle creek_ubc" 2015 2015 4 18 18 NA NA NA NA NA 118.26 NA 365.142857142857 NA NA
"battle creek_ubc" 2015 2015 5 0 0 NA NA NA NA NA 117.98 NA 347.857142857143 NA NA
"battle creek_ubc" 2015 2015 6 NA NA NA NA NA NA NA 0 NA 558.428571428571 NA NA
"battle creek_ubc" 2015 2015 7 NA NA NA NA NA NA NA 0 NA 688.857142857143 NA NA
"battle creek_ubc" 2015 2015 8 NA NA NA NA NA NA NA 0 NA 391.142857142857 NA NA
"battle creek_ubc" 2015 2015 9 NA NA NA NA NA NA NA 0 NA 326.714285714286 NA NA
"battle creek_ubc" 2015 2015 10 0 0 NA NA NA NA NA 114.74 NA 299.571428571429 NA NA
"battle creek_ubc" 2015 2015 11 0 0 NA NA NA NA NA 118.09 NA 290.142857142857 NA NA
"battle creek_ubc" 2015 2015 12 1 0 NA NA NA NA NA 117.6 NA 269 NA NA
"battle creek_ubc" 2015 2015 13 11 0 NA NA NA NA NA 118.38 NA 264.571428571429 NA NA
"battle creek_ubc" 2015 2015 14 8 1 Yearling 91 NA NA NA 127.89 NA 245.571428571429 NA NA
"battle creek_ubc" 2015 2015 15 74 1 Yearling 91 NA NA NA 111.39 NA 263.714285714286 NA NA
"battle creek_ubc" 2015 2015 16 48 11 NA NA NA NA NA 117.34 NA 231 NA NA
"battle creek_ubc" 2015 2015 17 20 8 NA NA NA NA NA 118.52 NA 237.142857142857 NA NA
"battle creek_ubc" 2015 2015 18 3 3 NA NA NA NA NA 118.39 NA 233.428571428571 NA NA
"battle creek_ubc" 2015 2015 19 41 18 Smolt 76.5727272727273 NA NA NA 117.59 NA 259.571428571429 NA NA
"battle creek_ubc" 2015 2015 20 65 64 NA NA NA NA NA 122.73 NA 266.428571428571 NA NA
"battle creek_ubc" 2015 2015 21 81 80 Smolt 72.5952380952381 NA NA NA 162.98 NA 241.428571428571 NA NA
"battle creek_ubc" 2015 2015 22 5 4 NA NA NA NA NA 124 NA 226.857142857143 NA NA
"battle creek_ubc" 2015 2015 23 2 2 Smolt 75.5 NA NA NA 121.22 NA 219 NA NA
"battle creek_ubc" 2015 2015 24 3 3 Smolt 79.25 NA NA NA 118.92 NA 216.285714285714 NA NA
"battle creek_ubc" 2015 2015 25 0 0 NA NA NA NA NA 168.28 NA 198.142857142857 NA NA
