"","par_names","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","stream"
"358","y_pred_mu",392117.237886948,388362.971556714,95123406.9780295,39.1036489790319,78.4687825803052,108.838085588374,160.630312820343,693.897587465147,59992.8042450923,0.999999858318373,"mill creek"
"359","R2_data",0.972289139629607,0.000110619503286152,0.0177123776405314,0.926709805010547,0.964313939854683,0.976347733237059,0.984724433647042,0.994181208800188,25638.3645323145,1.00003775037623,"mill creek"
"360","R2_fixed",0.45590173717315,0.00076779404533739,0.156127102017003,0.234458544474571,0.340421425992327,0.429750901465338,0.537424472059872,0.871575075931827,41349.2006081129,1.00000393028098,"mill creek"
"361","spawner_abundance_forecast[1]",431.291684699044,141.945423229237,34748.9709895192,12.2194158087835,53.7702838185749,91.4941395687363,156.275060810632,691.34829904705,59929.5627223121,0.999993298930904,"mill creek"
"362","spawner_abundance_forecast[2]",23470.888117686,17655.267393375,3768583.79506016,23.0540417457968,122.305493724796,222.757358103834,406.035588166338,2138.71272332257,45562.5218310815,1.00001044172631,"mill creek"
"363","rps_forecast",-0.693464780934701,0.00465416910106552,1.01768182134005,-2.70802006917659,-1.22632524637725,-0.694771293943243,-0.159428550623712,1.32759749036822,47812.3088914359,0.999993018457971,"mill creek"
"364","lp__",2446.84263914925,0.0198167431579749,2.54227292890577,2440.81611566859,2445.43208211707,2447.23224833391,2448.68568969857,2450.63304955939,16458.1033327696,1.00021480295481,"mill creek"
"365","log_mean_redds_per_spawner",-0.533255551164495,0.0024117759624504,0.289784507293419,-1.09487577829967,-0.679099337296864,-0.530471861851453,-0.381100650599227,0.0168276217571456,14436.9815539392,1.00004935573445,"deer creek"
"366","sigma_redds_per_spawner",0.550097266302129,0.00333102334436206,0.298310457751445,0.252610138124969,0.373533049966619,0.477524165897934,0.634649395931181,1.27562790381281,8020.133628863,1.00015591378293,"deer creek"
"367","b1_survival",0.454731472190775,0.00545377055026443,0.528596005481065,-0.565446764844662,0.177310196561671,0.449781498093009,0.725945956847839,1.46973975314794,9394.07512434534,1.00013089155707,"deer creek"
"368","log_redds_per_spawner[1]",-0.241088590479974,0.000156536446431872,0.0394837050852857,-0.318873939422754,-0.267772844929572,-0.240917229251937,-0.213968699832572,-0.164692689971402,63621.6396640163,0.999975779108304,"deer creek"
